slang_term,standard_translation,source,confidence_score,upvotes,context_category,region,created_at,slang_length,standard_length
P.O.T.A.T.O,The meaning of P,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,16
P.O.T.A.T.O,"-Bro I just got this P.O.T.A.T.O
- [Nice dude] now you can use it on your frame to be [a little bitch] like the rest of these weaklings using [mods]",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,149
....,Until now,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,9
crapjob,When you shit in a girls they give you a,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,40
crapjob,[That guy] is [disgusting]! [I heard] he loves getting a good crapjob!,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,70
Maxwell,of a man,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,8
Maxwell,"[God damn], is that Maxwell?",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,28
ebonics,"It's a mix between and , and though people say its racist, it was truly meant for the African American culture",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,110
cacas,The for “,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,9
post cum; after spooge,amount of semen that oozes from the penis up to after,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,22,53
yzzerdd,A term that originated from the show used to friends that can sometimes cause your harddrive to,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,95
yzzerdd,"[rofl]: did you yzzerdd chris yet?

lol: yeah but he just called and said his harddrive [crashed] and he said he's going to beat our asses [tommarow]

rofl: FUCK!",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,166
adsfads,A of that can be used for passwords,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,35
clickco,"Your person but, with of",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,24
connor,"Someone who is very , doesn't know anything",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,43
connor,"Man [that guy] is such a [Connor], he can't do [anything] right.",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,64
grinder,a container filled with small nails or little into the insides to help grind marijuana up to make rolling blunts easier,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,119
Steeevil,", only comes out when drunk",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,27
Steeevil,"""Damn... Steeevil is cool, until he croses that line into the DRUNK [zone]!  Oh, what the hell, [let's get] more [shots] anyway.""",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,129
Friend Christmas,An annual gathering of the most fabulous motherfuckers in,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,16,57
Friend Christmas,"""i can [barely] remember [friend christmas] cause i was so [twaxed]""",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,16,68
Niggaballs,of,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,10,2
bartier,bitch with of,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,13
cruts,A of the 'crud' and 'nuts',urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,26
Kick your equestrian friend,day is on where you,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,27,19
Kick your equestrian friend,[Hi] today is [national] [kick your equestrian friend] day,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,27,58
jibman,"When you have two people controlling the at the front of at the Royal Victoria , they are considered ""jibman""",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,109
Beateded,When you something multipul times and what means,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,48
OH YAA,awesome word to to your friends when but you have to say it with a deep loud voice or it's totally wrong,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,104
Ramburtury,The Act Of Promoting a For or off,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,10,33
Scoping,The act of driving a while keeping one's of the,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,47
Raneillea,"She is beautiful, kindhearted, , intelligent, smart…",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,52
Raneillea,"Person 1: She gave her [lunch] to a [homeless person] today.

Person 2: Her name is Raneillea, she is so kind and [selfless]",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,124
Barbaque chicken,"Slang term in the sport of basketball, where you pass the ball into the paint to your big man",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,16,93
patrzeć jak spod pizdy,Transl,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,22,6
pwnerer,A person who people at something,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,32
pwnerer,He/She is The [Pwnerer] of [n00bs] [around the world].,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,54
Krungleburg,"When you drop fish, , or child and it steals your",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,49
Rufus,"Someone who or ""rats"" you out to law enforcement with no valid reason and absolutely no from it at all",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,102
Rufus,"Person 1: What happened to Robert, he hasn't been coming to work lately?
Person 2: He got arrested the other night. When they cops [showed up] at the door [Cheryl] immediately [snitched] him out. She is such a ""Rufus""",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,218
Cherrie-Coblow,"A word typically used to describe strong disdain for porn/rule 34 humor, including memes like "" porn""",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,14,101
free speech,Something in which does not,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,27
fartspeak,"A , involuntary speech impairment that the inflicts upon his hearing audience",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,77
fartspeak,"""This is a guy who does congressional hearings, said [Cessy]. ""I'm surprised he's letting it get under his skin.""

""It's because he's lying,"" said Reuben.

""Oh, come on. Like they {{ the military brass }} don't lie to Congress.""

""They {{ these military asshats }} spin to Congress.""

""Well, he's spinning this, too, isn't he? 'I'm sure it's just a misunderstanding.' That's [FARTSPEAK] for 'I said it, you jerk, but you weren't supposed to tell.'""

""'Fartspeak'?""

""That's what we called it on the hill {{ Capitol Hill }}, said Cessy.

-- [Orson Scott Card],

in ""Empire"", Chapter 10 -- ""Fair and Balanced"",

on page 140.",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,622
Rivering,"Moving in , especially when experiencing alongside or upon flowing",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,66
Rivering,The women were [rivering] when they began to [collaborate] on a volume of [poems] about the Mississippi.,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,104
Joslyn and Alexia,"two really attractive chicks that are super smart, amazing, and hilarious",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,17,73
Jan 5th,day,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,3
Shibugatti,"Portmanteau of the name , and the automobile company,",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,10,53
North Pole,North - California (notable - park),urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,10,35
in a coffin,"To be , especialy from",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,22
fartcam,A specially designed camera that provides a image of someone’s,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,62
aellst,Your name is actually the tiktok trend where you put the letters of your name in order,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,86
Humbeats,Producer out near Boston,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,24
Humbeats,"Marcus: ""Yo, Why this beat [so dope]?""

[Vernon]: ""It's a Humbeat man""

[Lorenz]: Im a rapper looking for beats, have any suggestions?""
Jerry: ""Yea hit up Humbeats at IAmHumbeats.com""",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,184
Kiarah,"Kiarah is of a name of person who is beautiful, funny, amazingly talented and has more care and loyalty than anyone ever known to mankind",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,137
Zooted,Being human,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,11
lamster,"Rhymes with """,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,13
THOT,A word that stands for have one taill made bye on,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,49
spamclick,the outta yer,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,13
I am climbing up your tower,you,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,27,3
Frat Boys,A like to drink and play beer pong 24/7,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,39
Rude Monster,Someone and,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,12,11
Sitty Fuck,Sexual position involving a partner with a penis and a partner with breasts,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,10,75
Sitty Fuck,A [Disney World] [Orlando] princess gave me a Sitty Fuck last night. Good thing I [washed] my ass!,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,10,98
dope,a of,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,4
Urlish,A combination of and English in,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,31
Urlish,"She came out of [the party] talking in [fake] Urlish.
He is a very good Urlish [speaker].",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,90
pahro,what,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,4
pahro,"[allistair] : pahro
[rob] : shut the fuck up i swear to [fuckinh] god",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,70
Cooter Cup,"The act of taking ones hand, which has been formed into a cup, and a female's genitilia",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,10,87
Mary,"The person that everything, is very and",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,39
Contractor Grade,A particularly interesting term in that its two different meanings are indicative of opposite ends of the quality,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,16,113
Contractor Grade,"1 - Look at this hammer - it's [contractor grade].

2 - Just [install] some contractor grade [cabinets]; we don't have to live in it.",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,16,135
Lautech,A where are used for,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,7,20
Becky,A or unpolite,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,13
Right Turn Clyde,What you say when you your pet to hit someone,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,16,45
straightard,The word use to call person a retard,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,36
Sick,1) of,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,5
Hot Snickers,The act of of a loved ones,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,12,26
Traditional,"Someone who lives the tradition - from the Latin tradere (to transmit, to hand over, to give for safekeeping)",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,109
Traditional,"Being [traditional] is to keep improving and transmitting [achievements] and values   over the years, adapting to the current reality, without losing the original [essence].",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,173
G'az,"""""",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,2
sb's,- Short for slut,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,16
ipood,1,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,1
windrushed,Getting mugged by “diverse” Britons,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,10,35
Parpy,"When does , but comes out",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,25
Coronial,A person who is conceived as a result of from () scare of 2020,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,62
Riverside,Its what character says in Juice (1992) when he caps another hoodie under a bridge,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,82
cloutaholic,When someone is an alcoholic they think it raises their,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,55
cloutaholic,Yo [Brad] over there is such a “cloutaholic” he thinks drinking will [get him] all [the girls].,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,95
Liab,"for """"",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,6
nick,really who i want to kiss,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,25
nick,[god] nick is so [fucking hot] i [cum] just looking at him,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,58
whtvr,for,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,3
Industry Trick,"Also, Industry Hoe, Commercial Bitch, etc",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,14,41
Industry Trick,"*Excited* FAKE: ""If I was an Industry Trick, I could have a [Bentley], a Rolex, a supermodel girlfriend, a mansion, my own T.V. show and clothing line, a movie and [record deal], 2 yachts and world full of phony friends!"" 
*Realistic* REAL: ""But you'd never get your dignity back.""
*Puzzled* FAKE: ""What?""
*Passionate* REAL: ""[Fuck The Industry]!""",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,14,350
Yes Portugal,The you would use when answering positively to any asked by a,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,12,61
timbwa,"A and person who is usually actually very Also can be a person who loves to be right Also, someone who is very smart, hot and loving",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,132
timbwa,That [boy] is [such a] [Timbwa],urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,31
THAT LT4,Very very sweet young man that thinks he is black wearing a,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,8,59
unc,Common abbreviation for the at Chapel Hill,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,3,42
unc,"""A straight male at UNC is a [hot commodity], I guess""

""[Mike Nifong] went to UNC""

""[John Edwards] went to State, disowned them, and declared loyalty to UNC. Good riddance because he's a dirty piece of shit that cheats on his cancerous wife""",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,3,247
sarah,enjoys wearing on face to,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,25
sarah,sarah is [so funny],urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,5,19
shitzkiballs,When or,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,12,7
Ruby,If is Ruby your from,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,20
Leaky faucet,Something requiring attention,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,12,29
Leaky faucet,"She's a [leaky faucet].

Their [show] is a leaky faucet",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,12,55
/?,when you to questionmark but the / key before you hit shift,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,2,59
Matt Hughes,"Oh no, man, what happened !? Train accident!? Aw man",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,52
Matt Hughes,"Hym ""What!? [Matt Hughes] got hit train!? Man that sucks! He's alive but he suffered some brain damage. Man... He was the best. He was the pre-GSP [pound for pound] goat. Let's get his record quick... 45 and 9 with wins against guys like Bj Penn and GSP. Man... FRE [NEURALINK] FOR [MATT HUGHES] OR A.I. DEATH-BOT VIOLENCE FOR EVERYONE!!!""",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,11,339
Word,Well it's,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,4,9
Gusano,"Spanish for ""worm""",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,18
Gusano,Those Gusanos at the [Centro] Cultural held a [fund] [raiser] in conjunction with big-time War Profiteers.,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,106
skr,"In 2018, famous rapper used the word to judge contestants on Chinese variety shows, leading many to use SKR to mock kris wu on China's popular social network",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,3,157
sidonglobophobia,"the fear of , specifically",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,16,26
sidonglobophobia,"“I have sidonglobophobia, don’t [make me] touch that [Q-tip]!”
It is believed that [Michael Jackson] suffered from sidonglobophobia.",urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,16,133
Bear Cock,a,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,9,1
hollis,when somebody called holly and somebody called are,urban_dictionary_mega,0.0,0,,,2025-07-16 12:17:51,6,50
